Y,X,F3,F4,P7,FC6,F7,F8,T7,P8,FC5,AF4,T8,02,01,AF3,time
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:768428
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:769787
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:771157
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:772552
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:773892
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:775023
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:776261
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:777647
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:778978
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:780258
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:781626
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:782917
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:784192
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:785491
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:786752
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:787976
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:789174
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:790644
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:792096
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:793644
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:795171
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:796669
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:800267
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:801771
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:803563
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:804935
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:806061
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:807237
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:808552
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:809796
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:811004
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:812188
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:813492
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:814697
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:816021
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:817308
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:818631
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:819839
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:821052
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:822215
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:823388
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:824688
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:826028
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:827234
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:828573
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:829881
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:831126
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:832358
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:833579
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:834760
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:835935
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:837136
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:838355
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:839675
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:840994
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:842228
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:843366
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:844518
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:845736
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:847048
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:848301
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:849543
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:850861
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:852132
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:853279
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:854454
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:855566
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:856879
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:858024
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:859116
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:860338
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:861557
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:862741
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:863880
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:865046
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:866276
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:867389
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:868588
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:869927
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:871183
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:872447
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:873641
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:874801
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:876084
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:877279
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:878497
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:879680
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:880918
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:882115
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:883294
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:884491
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:885745
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:886929
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:888177
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:889439
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:890692
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:891878
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:893000
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:894228
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:895417
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:896606
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:897968
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:899310
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:900590
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:901889
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:903171
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:904362
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:905676
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:906989
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:908351
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:909634
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:910895
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:912218
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:913428
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:914571
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:915811
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:916992
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:918219
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:919453
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:920661
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:921947
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:923244
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:924593
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:925876
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:927149
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:928379
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:929566
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:930753
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:931907
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:933081
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:934327
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:935489
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:936711
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:937895
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:939056
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:940195
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:941404
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:942562
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:943771
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:945236
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:946433
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:947626
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:948851
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:950141
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:951206
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:952295
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:953436
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:954573
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:955787
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:957004
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:958172
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:959356
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:960570
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:961766
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:963080
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:964196
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:965337
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:966378
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:967429
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:968595
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:969874
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:971025
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:972240
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:973411
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:974568
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:975757
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:977006
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:978189
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:979377
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:980625
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:982018
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:983180
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:984447
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:985758
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:986900
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:988174
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:989411
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:990578
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:991753
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:993116
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:994450
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:995695
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:996884
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:998074
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:57:999196
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:58:000377
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:58:001621
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:58:002806
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:58:004075
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:58:005423
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:41:58:006564
